"행정구역(시도)별(1)","특성별(1)",특성별(2),2008,2008,2008,2008,2008,2008,2010,2010,2010,2010,2010,2010,2012,2012,2012,2012,2012,2012,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함
"전국","혼인상태",이? 혼,100.0,0.6,7.7,31.6,48.7,11.3,100.0,1.4,7.1,28.8,48.3,14.3,100.0,0.7,9.8,31.9,46.8,10.8,100.0,0.6,7.8,29.7,49.0,13.0,100.0,1.3,11.1,27.3,45.4,14.9,100.0,2.8,17.8,31.8,39.5,8.2,100.0,3.1,18.8,34.4,36.8,6.9
"전국","경제활동",취? 업,100.0,0.5,6.5,26.1,53.9,13.0,100.0,1.0,8.1,23.2,53.7,14.1,100.0,1.3,9.1,25.6,51.5,12.5,100.0,1.1,8.6,26.7,50.2,13.5,100.0,1.5,8.8,25.4,49.8,14.4,100.0,2.2,16.7,30.7,42.2,8.3,100.0,3.6,18.0,31.5,39.3,7.6
"전국","경제활동",실업 및 비경제활동,100.0,0.6,7.6,27.8,51.3,12.6,100.0,1.0,8.3,25.9,50.2,14.6,100.0,1.7,9.5,28.2,48.3,12.3,100.0,1.5,9.4,27.3,48.8,13.0,100.0,1.9,9.7,27.5,47.4,13.5,100.0,2.7,16.8,32.9,39.7,7.9,100.0,4.8,18.9,32.7,36.4,7.2
"전국","산업",농림어업,100.0,0.7,8.1,28.0,51.8,11.4,100.0,0.6,9.1,22.2,53.2,14.9,100.0,2.0,12.0,24.7,50.3,11.0,100.0,1.6,12.2,26.7,47.1,12.3,100.0,1.6,10.5,24.3,51.7,12.0,100.0,3.0,19.7,27.6,42.1,7.7,100.0,6.5,21.7,27.8,38.5,5.5
"전국","산업",광공업,100.0,0.7,6.5,27.1,53.5,12.2,100.0,0.7,8.2,24.7,54.7,11.7,100.0,1.2,8.5,26.2,51.7,12.5,100.0,1.0,7.5,26.8,51.2,13.5,100.0,1.4,8.7,28.5,47.4,14.0,100.0,2.1,18.1,31.5,40.9,7.5,100.0,4.0,18.1,34.4,37.5,6.0
"전국","산업",사회간접자본?기타서비스업,100.0,0.4,6.3,25.6,54.3,13.4,100.0,1.1,8.0,22.9,53.5,14.5,100.0,1.2,8.8,25.6,51.6,12.7,100.0,1.0,8.4,26.6,50.3,13.7,100.0,1.6,8.7,24.8,50.2,14.7,100.0,2.1,16.2,30.7,42.5,8.5,100.0,3.3,17.7,31.1,39.7,8.1
"전국","직업",전문관리,100.0,0.2,6.4,20.6,57.2,15.6,100.0,1.2,7.3,20.6,56.0,15.0,100.0,0.9,8.9,21.9,54.0,14.2,100.0,1.4,7.7,23.8,53.4,13.7,100.0,1.6,7.9,23.9,50.6,16.0,100.0,1.6,16.3,28.2,44.1,9.8,100.0,3.1,17.2,26.8,42.9,10.0
"전국","직업",사? 무,100.0,0.4,6.0,24.8,53.9,15.0,100.0,0.9,8.1,21.6,54.3,15.2,100.0,1.0,7.2,24.6,54.0,13.2,100.0,0.9,7.7,24.3,52.2,14.9,100.0,1.5,7.1,24.1,52.5,14.8,100.0,2.0,15.7,30.1,42.6,9.6,100.0,2.8,16.8,29.5,42.3,8.6
"전국","직업",서비스판매,100.0,0.5,5.9,27.0,54.6,12.0,100.0,0.9,8.0,24.7,51.4,15.0,100.0,1.4,9.1,26.2,50.1,13.3,100.0,0.8,8.5,27.4,49.2,14.1,100.0,1.2,8.6,25.5,49.8,14.9,100.0,2.2,15.7,31.4,42.4,8.4,100.0,3.6,18.5,32.1,37.8,8.0
"전국","직업",농어업,100.0,0.9,8.3,27.6,51.7,11.4,100.0,0.6,9.4,21.9,53.1,15.0,100.0,2.0,12.0,24.2,50.7,11.0,100.0,1.4,12.0,26.1,47.4,13.1,100.0,1.4,10.5,24.3,51.6,12.2,100.0,3.0,20.0,27.2,41.8,8.1,100.0,6.6,21.6,27.3,38.9,5.6
"전국","직업",기능노무,100.0,0.5,6.8,30.4,51.4,10.9,100.0,1.0,8.5,25.2,53.6,11.8,100.0,1.5,9.4,28.7,49.5,10.9,100.0,1.0,8.8,29.6,48.2,12.4,100.0,1.8,10.2,27.4,47.5,13.1,100.0,2.5,17.7,33.0,40.5,6.2,100.0,4.0,18.3,36.3,36.0,5.4
"전국","종사상의 지위",임금근로자,100.0,0.4,6.3,25.7,54.2,13.3,100.0,0.9,8.2,22.9,54.0,13.9,100.0,1.2,8.8,25.8,51.3,12.8,100.0,1.1,8.3,26.6,50.7,13.3,100.0,1.6,8.7,25.7,49.6,14.4,100.0,2.2,16.6,30.7,42.3,8.3,100.0,3.6,17.5,31.5,39.6,7.9
"전국","종사상의 지위",고용주,100.0,0.6,6.6,24.2,55.0,13.6,100.0,1.1,8.2,23.6,53.1,13.9,100.0,1.9,9.6,25.5,51.8,11.2,100.0,0.6,7.7,26.3,51.0,14.5,100.0,1.9,7.5,23.1,50.6,17.0,100.0,1.8,16.2,31.6,41.7,8.6,100.0,3.5,19.2,33.1,37.6,6.7
"전국","종사상의 지위",자영자,100.0,0.6,7.1,27.4,52.5,12.3,100.0,1.1,8.4,23.3,52.7,14.4,100.0,1.4,9.7,25.5,51.5,11.9,100.0,1.1,9.2,27.5,48.1,14.0,100.0,1.2,10.2,25.7,49.4,13.5,100.0,2.5,17.4,30.5,41.6,8.0,100.0,3.5,19.3,31.2,38.6,7.4
"전국","주관적 만족감",만족,100.0,0.7,7.9,23.6,53.7,14.1,100.0,1.3,10.5,22.3,52.1,13.8,100.0,2.0,11.0,25.3,49.5,12.3,100.0,1.5,10.3,25.0,49.8,13.3,100.0,2.2,10.2,24.5,49.6,13.5,100.0,3.2,19.7,29.4,39.6,8.2,100.0,5.5,20.7,28.6,37.8,7.5
