"행정구역(시도)별(1)","특성별(1)",특성별(2),2010,2010,2010,2010,2010,2010,2012,2012,2012,2012,2012,2012,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다
"전국","산업",광공업,100.0,6.4,25.2,46.7,19.0,2.7,100.0,8.6,25.2,46.5,16.3,3.3,100.0,6.6,22.6,46.4,20.0,4.4,100.0,5.5,21.4,42.0,23.3,7.7,100.0,4.6,19.1,34.5,28.6,13.1,100.0,7.5,24.5,43.0,19.9,5.2
"전국","산업",사회간접자본?기타서비스업,100.0,8.6,26.7,43.0,18.2,3.4,100.0,10.8,27.8,43.8,15.0,2.6,100.0,8.2,25.3,44.4,18.2,4.0,100.0,6.9,22.4,41.0,22.6,7.1,100.0,5.9,21.0,36.3,24.8,12.1,100.0,9.5,26.9,40.3,18.0,5.2
"전국","직업",전문관리,100.0,9.2,27.7,40.4,18.7,4.0,100.0,11.3,28.5,41.8,15.6,2.8,100.0,8.6,24.2,42.0,20.5,4.6,100.0,6.3,23.1,36.6,25.0,8.9,100.0,5.1,19.2,32.4,27.4,15.9,100.0,8.3,25.8,38.0,21.2,6.7
"전국","직업",사? 무,100.0,8.0,27.1,43.6,18.8,2.5,100.0,9.5,28.7,43.7,15.8,2.4,100.0,7.4,26.3,43.5,18.3,4.4,100.0,6.1,22.1,39.7,22.9,9.3,100.0,5.0,21.9,34.9,24.8,13.4,100.0,8.6,27.6,40.5,18.2,5.1
"전국","직업",서비스판매,100.0,7.5,27.1,44.8,17.4,3.2,100.0,10.4,26.9,45.6,14.7,2.3,100.0,7.5,24.1,46.9,17.6,3.8,100.0,6.6,21.1,44.5,22.1,5.7,100.0,5.4,20.7,37.7,24.5,11.7,100.0,9.1,26.7,42.0,17.9,4.2
"전국","직업",농어업,100.0,33.6,36.1,21.9,7.1,1.2,100.0,42.5,33.6,16.9,5.4,1.6,100.0,36.7,37.3,19.5,5.9,0.7,100.0,31.7,33.9,22.2,11.0,1.2,100.0,28.8,32.1,20.3,14.8,4.0,100.0,35.8,28.3,22.0,11.4,2.5
"전국","직업",기능노무,100.0,8.0,24.9,45.4,18.5,3.1,100.0,10.7,25.9,45.3,14.9,3.2,100.0,8.2,25.1,45.5,17.7,3.5,100.0,7.3,22.6,42.7,21.4,6.0,100.0,6.9,20.9,37.9,25.4,8.9,100.0,9.8,26.0,42.4,17.1,4.8
"전국","종사상의 지위",임금근로자,100.0,8.1,26.2,43.8,18.6,3.3,100.0,10.4,27.2,44.3,15.2,2.9,100.0,8.0,25.1,44.4,18.5,4.0,100.0,6.7,22.0,41.2,22.8,7.3,100.0,5.7,20.3,35.9,25.7,12.4,100.0,9.2,26.3,41.0,18.3,5.2
"전국","종사상의 지위",고용주,100.0,8.5,29.0,42.0,17.0,3.5,100.0,11.3,29.5,43.0,13.9,2.3,100.0,7.8,24.5,45.6,17.7,4.5,100.0,7.0,25.1,39.7,21.8,6.4,100.0,5.8,21.3,34.8,25.5,12.7,100.0,9.3,27.7,39.8,16.9,6.3
"전국","종사상의 지위",자영자,100.0,15.2,29.3,37.6,15.2,2.7,100.0,21.5,29.1,35.5,11.9,2.1,100.0,17.5,28.0,37.4,14.6,2.6,100.0,13.3,24.8,37.3,19.4,5.2,100.0,12.4,24.1,31.8,22.3,9.4,100.0,15.4,27.1,35.3,17.8,4.4
